Escritório de vendas|Fornecedor|Material|Data|Valor Liquido
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|7.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|14.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|30.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|35.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|25.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|25.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|50.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|30.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|40.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|22.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|32.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|40.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|27.0
103|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|35.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|60.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|40.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|25.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|45.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|50.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|10.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|25.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|215.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|230.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|165.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|235.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|105.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|25.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|10.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|125.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|40.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|10.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|25.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|45.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|45.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|110.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|45.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|10.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
103|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|14.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|40.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|40.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|50.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|120.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|110.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|30.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|70.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|60.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|50.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|60.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|30.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|30.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|80.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|05.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|15.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|25.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|30.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|60.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|60.0
103|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|05.01.2020|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|200.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|293.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|80.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|145.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|300.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|13.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|40.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|15.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|35.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|35.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|80.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|35.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|15.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|10.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|30.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
103|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
